0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,target,answer,correct_answer,score,target_as
65.0,100.0,97.0,109.0,32.0,83.0,104.0,97.0,110.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Shanler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,104.0,97.0,110.0,113.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Shanqdler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,104.0,97.0,116.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Shatndler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,104.0,97.0,118.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Shavndler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,104.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Shndler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,105.0,97.0,98.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Siabndler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,105.0,97.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Siadler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,105.0,97.0,110.0,100.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Siander,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,105.0,97.0,110.0,100.0,103.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Siandgler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,105.0,97.0,110.0,100.0,108.0,98.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Siandlber,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,105.0,97.0,110.0,100.0,108.0,101.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Siandle,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,105.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Siandler,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,105.0,97.0,110.0,100.0,108.0,101.0,121.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Siandleyr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,105.0,97.0,110.0,100.0,108.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Siandller,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,105.0,97.0,110.0,100.0,108.0,113.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Siandlqer,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,105.0,97.0,110.0,100.0,108.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Siandlr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,105.0,97.0,110.0,100.0,108.0,119.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Siandlwer,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,105.0,97.0,110.0,122.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sianzdler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,105.0,97.0,120.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Siaxndler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,106.0,97.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sjadler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,106.0,97.0,110.0,100.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sjander,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,106.0,97.0,110.0,100.0,104.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sjandhler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,106.0,97.0,110.0,100.0,108.0,99.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sjandlcer,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,106.0,97.0,110.0,100.0,108.0,100.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sjandlder,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,106.0,97.0,110.0,100.0,108.0,101.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sjandle,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,106.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sjandler,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,106.0,97.0,110.0,100.0,108.0,101.0,118.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sjandlevr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,106.0,97.0,110.0,100.0,108.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sjandlr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,106.0,97.0,110.0,100.0,108.0,118.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sjandlver,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,106.0,97.0,110.0,100.0,115.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sjandsler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,106.0,97.0,110.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sjanler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,106.0,97.0,110.0,120.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sjanxdler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,106.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sjndler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,107.0,97.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Skadler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,107.0,97.0,110.0,100.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Skander,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,107.0,97.0,110.0,100.0,108.0,101.0,107.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Skandlekr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,107.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Skandler,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,107.0,97.0,110.0,100.0,108.0,110.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Skandlner,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,107.0,97.0,110.0,100.0,108.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Skandlr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,107.0,97.0,110.0,100.0,121.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Skandyler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,107.0,97.0,110.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Skanler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,107.0,97.0,110.0,111.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Skanodler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,107.0,97.0,110.0,114.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Skanrdler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,108.0,97.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sladler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,108.0,97.0,101.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Slaendler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,108.0,97.0,110.0,100.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Slander,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,108.0,97.0,110.0,100.0,104.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Slandhler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,108.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Slandler,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,108.0,97.0,110.0,100.0,108.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Slandlr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,108.0,97.0,110.0,100.0,118.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Slandvler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,108.0,97.0,110.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Slanler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,108.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Slndler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,109.0,97.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Smadler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,109.0,97.0,107.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Smakndler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,109.0,97.0,110.0,100.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Smander,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,109.0,97.0,110.0,100.0,108.0,101.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Smandle,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,109.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Smandler,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,109.0,97.0,110.0,100.0,108.0,102.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Smandlfer,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,109.0,97.0,110.0,100.0,108.0,109.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Smandlmer,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,109.0,97.0,110.0,100.0,108.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Smandlr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,109.0,97.0,110.0,100.0,108.0,118.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Smandlver,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,109.0,97.0,110.0,100.0,108.0,120.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Smandlxer,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,109.0,97.0,110.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Smanler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,109.0,97.0,110.0,113.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Smanqdler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,109.0,97.0,110.0,122.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Smanzdler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,109.0,97.0,121.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Smayndler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,110.0,97.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Snadler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,110.0,97.0,110.0,100.0,98.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Snandbler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,110.0,97.0,110.0,100.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Snander,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,110.0,97.0,110.0,100.0,104.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Snandhler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,110.0,97.0,110.0,100.0,108.0,101.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Snandle,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,110.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Snandler,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,110.0,97.0,110.0,100.0,108.0,103.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Snandlger,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,110.0,97.0,110.0,100.0,108.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Snandlr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,110.0,97.0,110.0,100.0,108.0,122.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Snandlzer,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,110.0,97.0,110.0,100.0,118.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Snandvler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,110.0,97.0,110.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Snanler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,110.0,97.0,110.0,116.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Snantdler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,110.0,100.0,97.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sndaler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,110.0,100.0,98.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sndbler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,110.0,100.0,99.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sndcler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,110.0,100.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Snddler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,110.0,100.0,101.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sndeler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,110.0,100.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,91.0,0.0,Adam Snder,Adam Sandler,0.91,1.0
65.0,100.0,97.0,109.0,32.0,83.0,110.0,100.0,102.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sndfler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,110.0,100.0,103.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sndgler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,110.0,100.0,104.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sndhler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,110.0,100.0,105.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sndiler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,110.0,100.0,106.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sndjler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,110.0,100.0,107.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sndkler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,110.0,100.0,108.0,97.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sndlaer,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,110.0,100.0,108.0,98.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sndlber,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,110.0,100.0,108.0,99.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sndlcer,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,110.0,100.0,108.0,101.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,91.0,0.0,Adam Sndle,Adam Sandler,0.91,1.0
65.0,100.0,97.0,109.0,32.0,83.0,110.0,100.0,108.0,101.0,97.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sndlear,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,110.0,100.0,108.0,101.0,98.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sndlebr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,110.0,100.0,108.0,101.0,99.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sndlecr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,110.0,100.0,108.0,101.0,100.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sndledr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,110.0,100.0,108.0,101.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sndleer,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,110.0,100.0,108.0,101.0,102.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sndlefr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,110.0,100.0,108.0,101.0,103.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sndlegr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,110.0,100.0,108.0,101.0,104.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sndlehr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,110.0,100.0,108.0,101.0,105.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sndleir,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,110.0,100.0,108.0,101.0,106.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sndlejr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,110.0,100.0,108.0,101.0,107.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sndlekr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,110.0,100.0,108.0,101.0,108.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sndlelr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,110.0,100.0,108.0,101.0,109.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sndlemr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,110.0,100.0,108.0,101.0,110.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sndlenr,Adam Sandler,0.92,1.0
